Id,metric_alias_widget_1293_0,metric_alias_widget_1293_1
StatusCode,Complete,Complete
Messages,,
Full label,us-east-1:AWS/ApplicationELB AvailabilityZone:us-east-1a LoadBalancer:app/fargate-benchmark-alb-ov2/953c5a73b6a075c1 RequestCount Average 3600,us-east-1:AWS/ApplicationELB LoadBalancer:app/fargate-benchmark-alb-ov2/953c5a73b6a075c1 RequestCount Average 3600
Label,us-east-1a,RequestCount
2025/07/08 21:30:00,,0.008733624454148471
2025/07/08 22:30:00,,0.527681660899654
2025/07/08 23:30:00,,0
2025/07/09 00:30:00,,0
2025/07/09 01:30:00,,0.0035714285714285713
2025/07/09 02:30:00,,0
2025/07/09 03:30:00,,0.006920415224913495
2025/07/09 04:30:00,,0.0035971223021582736
2025/07/09 05:30:00,,0.014184397163120567
2025/07/09 06:30:00,,0.006968641114982578
2025/07/09 07:30:00,,0
2025/07/09 08:30:00,,0.0036363636363636364
2025/07/09 09:30:00,,0
2025/07/09 10:30:00,,0
2025/07/09 11:30:00,,0
2025/07/09 12:30:00,,0
2025/07/09 13:30:00,,0
2025/07/09 14:30:00,,0
2025/07/09 15:30:00,,0
2025/07/09 16:30:00,,0.0035335689045936395
2025/07/09 17:30:00,,0
2025/07/09 18:30:00,,0.0035971223021582736
2025/07/09 19:30:00,,0
2025/07/09 20:30:00,,0
2025/07/09 21:30:00,,0
2025/07/09 22:30:00,,0.014705882352941176
2025/07/09 23:30:00,,0.0035971223021582736
2025/07/10 00:30:00,,0
2025/07/10 01:30:00,,0
2025/07/10 02:30:00,,0
2025/07/10 03:30:00,,0
2025/07/10 04:30:00,,0
2025/07/10 05:30:00,,0
2025/07/10 06:30:00,,0
2025/07/10 07:30:00,,0.006993006993006993
2025/07/10 08:30:00,,0
2025/07/10 09:30:00,,0
2025/07/10 10:30:00,,0
2025/07/10 11:30:00,,0
2025/07/10 12:30:00,,0
2025/07/10 13:30:00,,0
2025/07/10 14:30:00,,0.007042253521126761
2025/07/10 15:30:00,,0
2025/07/10 16:30:00,,0
2025/07/10 17:30:00,,0.003484320557491289
2025/07/10 18:30:00,,0
2025/07/10 19:30:00,,0
2025/07/10 20:30:00,,0
2025/07/10 21:30:00,,0
2025/07/10 22:30:00,,0.02158273381294964
2025/07/10 23:30:00,,0.0035587188612099642
2025/07/11 00:30:00,,0
2025/07/11 01:30:00,,0
2025/07/11 02:30:00,,0
2025/07/11 03:30:00,,0
2025/07/11 04:30:00,,0
2025/07/11 05:30:00,,0.0035842293906810036
2025/07/11 06:30:00,,0.0034602076124567475
2025/07/11 07:30:00,,0.0034965034965034965
2025/07/11 08:30:00,,0.0035587188612099642
2025/07/11 09:30:00,,0
2025/07/11 10:30:00,,0.0035587188612099642
2025/07/11 11:30:00,,0
2025/07/11 12:30:00,,0.003703703703703704
2025/07/11 13:30:00,,0.003389830508474576
2025/07/11 14:30:00,,0
2025/07/11 15:30:00,,0.017421602787456445
2025/07/11 16:30:00,,0.0070921985815602835
2025/07/11 17:30:00,,0
2025/07/11 18:30:00,,0.0035971223021582736
2025/07/11 19:30:00,,0
2025/07/11 20:30:00,,0.0035971223021582736
2025/07/11 21:30:00,,0.017793594306049824
2025/07/11 22:30:00,,0
2025/07/11 23:30:00,,0
2025/07/12 00:30:00,,0
2025/07/12 01:30:00,,0
2025/07/12 02:30:00,,0.028070175438596492
2025/07/12 03:30:00,,0
2025/07/12 04:30:00,,0
2025/07/12 05:30:00,,0.014035087719298246
2025/07/12 06:30:00,,0
2025/07/12 07:30:00,,0
2025/07/12 08:30:00,,0
2025/07/12 09:30:00,,0
2025/07/12 10:30:00,,0.01056338028169014
2025/07/12 11:30:00,,0
2025/07/12 12:30:00,,0
2025/07/12 13:30:00,,0
2025/07/12 14:30:00,,0
2025/07/12 15:30:00,,0
2025/07/12 16:30:00,,0
2025/07/12 17:30:00,,0
2025/07/12 18:30:00,,0
2025/07/12 19:30:00,,0
2025/07/12 20:30:00,,0
2025/07/12 21:30:00,,0
2025/07/12 22:30:00,,0
2025/07/12 23:30:00,,0.017361111111111112
2025/07/13 00:30:00,,0
2025/07/13 01:30:00,,0
2025/07/13 02:30:00,,0
2025/07/13 03:30:00,,0
2025/07/13 04:30:00,,0
2025/07/13 05:30:00,,0.003401360544217687
2025/07/13 06:30:00,,0
2025/07/13 07:30:00,,0
2025/07/13 08:30:00,,0.0034602076124567475
2025/07/13 09:30:00,,0
2025/07/13 10:30:00,,0
2025/07/13 11:30:00,,0.010830324909747292
2025/07/13 12:30:00,,0
2025/07/13 13:30:00,,0
2025/07/13 14:30:00,,0
2025/07/13 15:30:00,,0
2025/07/13 16:30:00,,0
2025/07/13 17:30:00,,0.0071174377224199285
2025/07/13 18:30:00,,0
2025/07/13 19:30:00,,0.0072992700729927005
2025/07/13 20:30:00,,0.517948717948718
2025/07/13 21:30:00,,0.007194244604316547
2025/07/13 22:30:00,,0.5460869565217391
2025/07/13 23:30:00,,0
2025/07/14 00:30:00,,0.014234875444839857
2025/07/14 01:30:00,,0.01079136690647482
2025/07/14 02:30:00,,0.006993006993006993
2025/07/14 03:30:00,,0
2025/07/14 04:30:00,,0.030405405405405407
2025/07/14 05:30:00,,0
2025/07/14 06:30:00,,0
2025/07/14 07:30:00,,0
2025/07/14 08:30:00,,0.018050541516245487
2025/07/14 09:30:00,,0.0034965034965034965
2025/07/14 10:30:00,,0.01060070671378092
2025/07/14 11:30:00,,0.0035211267605633804
2025/07/14 12:30:00,,0
2025/07/14 13:30:00,,0
2025/07/14 14:30:00,,0
2025/07/14 15:30:00,,0
