Id,metric_alias_widget_1290_0,metric_alias_widget_1290_1,metric_alias_widget_1290_2
StatusCode,Complete,Complete,Complete
Messages,,,
Full label,us-east-1:AWS/ECS ClusterName:fargate-benchmark-cluster-ov2 ServiceName:fargate-benchmark-service-ov2 CPUUtilization Minimum 3600,us-east-1:AWS/ECS ClusterName:fargate-benchmark-cluster-ov2 ServiceName:fargate-benchmark-service-ov2 CPUUtilization Maximum 3600,us-east-1:AWS/ECS ClusterName:fargate-benchmark-cluster-ov2 ServiceName:fargate-benchmark-service-ov2 CPUUtilization Average 3600
Label,CPUUtilization Minimum,CPUUtilization Maximum,CPUUtilization Average
2025/07/08 21:30:00,0,8.262094497680664,0.15722878488665779
2025/07/08 22:30:00,0.045487403869628906,3.1874918937683105,0.1672090687271621
2025/07/08 23:30:00,0.04535294324159622,0.22719536721706393,0.09963926586012045
2025/07/09 00:30:00,0.045000649988651276,0.23491689562797546,0.10123154612051116
2025/07/09 01:30:00,0.04483233764767647,0.20170332491397858,0.09956293824232289
2025/07/09 02:30:00,0.04501065984368324,0.22237785160541534,0.09905985407531262
2025/07/09 03:30:00,0.04382816329598427,0.2672664225101471,0.09857443850487471
2025/07/09 04:30:00,0.04520868510007858,0.22133472561836243,0.09880856652226713
2025/07/09 05:30:00,0.044969961047172546,0.26023972034454346,0.0981980722811487
2025/07/09 06:30:00,0.04480107128620148,0.22241893410682678,0.09880477628774113
2025/07/09 07:30:00,0.044318512082099915,0.21588611602783203,0.09851872962382104
2025/07/09 08:30:00,0.04486805945634842,0.2041461616754532,0.09748941931045718
2025/07/09 09:30:00,0.04369495064020157,0.2167031615972519,0.09666216557638513
2025/07/09 10:30:00,0.04379042237997055,0.225277453660965,0.09902885866661866
2025/07/09 11:30:00,0.044948168098926544,0.24164754152297976,0.09967646087623307
2025/07/09 12:30:00,0.04440741986036301,0.2010841816663742,0.0995098323457771
2025/07/09 13:30:00,0.04373292252421379,0.21765869855880737,0.09795769045336379
2025/07/09 14:30:00,0.04322502762079239,0.21635359525680542,0.09618581992884478
2025/07/09 15:30:00,0.04383564367890358,0.21531787514686584,0.09660061225295066
2025/07/09 16:30:00,0.04431898146867752,0.22004568576812744,0.09950211627615822
2025/07/09 17:30:00,0.04513133689761162,0.23328961431980133,0.10030263598180479
2025/07/09 18:30:00,0.04474649205803871,0.2649092376232147,0.09956608433276416
2025/07/09 19:30:00,0.04391816258430481,0.2057797759771347,0.09864250713338454
2025/07/09 20:30:00,0.0445592999458313,0.23457835614681244,0.09954946194258003
2025/07/09 21:30:00,0.04510973393917084,0.20859606564044955,0.0974209134777387
2025/07/09 22:30:00,0.04474211484193802,0.26758939027786255,0.10186780283434524
2025/07/09 23:30:00,0.04588628560304642,0.209760919213295,0.10207525578637917
2025/07/10 00:30:00,0.04417986795306206,0.22058634459972382,0.10098954223924216
2025/07/10 01:30:00,0.04449218511581421,0.2202650755643845,0.0983942204258508
2025/07/10 02:30:00,0.045486416667699814,0.21663542091846466,0.09773498765296405
2025/07/10 03:30:00,0.04420388489961624,0.20981596410274503,0.09861171378029715
2025/07/10 04:30:00,0.04536295682191849,0.21380881965160373,0.09890235931509071
2025/07/10 05:30:00,0.04483472555875778,0.23783467710018158,0.09865346300519175
2025/07/10 06:30:00,0.045015912503004074,0.21099646389484403,0.09633596342884831
2025/07/10 07:30:00,0.044717028737068176,0.34404614567756653,0.09899100230799783
2025/07/10 08:30:00,0.04457145184278488,0.21259845793247223,0.09753079557170471
2025/07/10 09:30:00,0.04457530379295349,0.2614038586616516,0.10018015578389167
2025/07/10 10:30:00,0.04537104815244675,0.17975841462612152,0.09993433629473049
2025/07/10 11:30:00,0.044900402426719666,0.24700696766376495,0.09790934427744814
2025/07/10 12:30:00,0.04509957134723663,0.2398177534341812,0.09704967161847486
2025/07/10 13:30:00,0.04515228047966957,0.21178889274597168,0.09688162203464244
2025/07/10 14:30:00,0.046416256576776505,0.2627035081386566,0.09850187016030153
2025/07/10 15:30:00,0.04573392495512962,0.2232369780540466,0.0969833363054527
2025/07/10 16:30:00,0.045942649245262146,0.224395215511322,0.09852227541721528
2025/07/10 17:30:00,0.04570038616657257,0.268374502658844,0.09906868576589559
2025/07/10 18:30:00,0.044611960649490356,0.3887360095977783,0.10088328946795727
2025/07/10 19:30:00,0.044695597141981125,0.21799153089523318,0.09848980071643988
2025/07/10 20:30:00,0.04550847411155701,0.20622502267360684,0.0981877110277613
2025/07/10 21:30:00,0.045093704015016556,0.22685083746910092,0.1006094590657287
2025/07/10 22:30:00,0.04518088325858116,0.247283399105072,0.10103760537587934
2025/07/10 23:30:00,0.04660933464765549,0.2237658053636551,0.10131177891873652
2025/07/11 00:30:00,0.04547765478491783,0.20377999544143677,0.09810366909950971
2025/07/11 01:30:00,0.04606324061751366,0.2230737656354904,0.09982601807763179
2025/07/11 02:30:00,0.0457623116672039,0.21082822978496552,0.09743853923347263
2025/07/11 03:30:00,0.04489276930689812,0.2139124870300293,0.09767241732527812
2025/07/11 04:30:00,0.045039620250463486,0.22381022572517395,0.09610272229959567
2025/07/11 05:30:00,0.044399574398994446,0.2288746386766434,0.10008971057832242
2025/07/11 06:30:00,0.04274996742606163,0.2016836702823639,0.09625389360719257
2025/07/11 07:30:00,0.04430127888917923,0.23466606438159945,0.09879351539744269
2025/07/11 08:30:00,0.04507353901863098,0.23954029381275174,0.10100805254446135
2025/07/11 09:30:00,0.04521085321903229,0.2359160929918289,0.09864916143318016
2025/07/11 10:30:00,0.04438064619898796,0.27444136142730713,0.09854900582383078
2025/07/11 11:30:00,0.04443442448973656,0.21641439199447632,0.09605802730139759
2025/07/11 12:30:00,0.04485153406858444,0.3001459240913391,0.09995644107047054
2025/07/11 13:30:00,0.04414116591215134,0.21922218799591062,0.09687739844537444
2025/07/11 14:30:00,0.04250340908765793,0.21952083706855774,0.09776248379300038
2025/07/11 15:30:00,0.04469460994005203,0.21036164462566376,0.0969954329646296
2025/07/11 16:30:00,0.043791208416223526,0.22738243639469144,0.09840154573321343
2025/07/11 17:30:00,0.04568629339337349,0.22169259190559387,0.0979472291138437
2025/07/11 18:30:00,0.04486203193664551,0.22805145382881165,0.09988840383787952
2025/07/11 19:30:00,0.04560936242341995,0.25297486782073975,0.10251290390474928
2025/07/11 20:30:00,0.04495156556367874,0.23087681829929352,0.09858088327778709
2025/07/11 21:30:00,0.046126578003168106,0.29203030467033386,0.10071150234176054
2025/07/11 22:30:00,0.04491026699542999,0.29358744621276855,0.09938038806948397
2025/07/11 23:30:00,0.04732469841837883,0.22661159932613373,0.10053788920243581
2025/07/12 00:30:00,0.04285687208175659,0.23207880556583407,0.10052593489074042
2025/07/12 01:30:00,0.043798379600048065,0.21843822300434113,0.09909660797566175
2025/07/12 02:30:00,0.04444311931729317,0.27928662300109863,0.09736255237625704
2025/07/12 03:30:00,0.043652795255184174,0.22548173367977145,0.09911134100208681
2025/07/12 04:30:00,0.04474164545536041,0.21050028502941132,0.09735270037005345
2025/07/12 05:30:00,0.04500110074877739,0.21808695793151855,0.10032153595238924
2025/07/12 06:30:00,0.04488956555724144,0.25230783224105835,0.09940562124053637
2025/07/12 07:30:00,0.04467284679412842,0.2202039659023285,0.09784160469555193
2025/07/12 08:30:00,0.04557777941226959,0.2224394679069519,0.09834187016304999
2025/07/12 09:30:00,0.04377055913209915,0.20804926753044128,0.09665772681021026
2025/07/12 10:30:00,0.042974092066287994,0.2128202170133591,0.09618645117928584
2025/07/12 11:30:00,0.04413572698831558,0.21455630660057065,0.0969767441559169
2025/07/12 12:30:00,0.045100774616003036,0.21577733755111694,0.09743204493489532
2025/07/12 13:30:00,0.043194446712732315,0.20204459130764005,0.09539606407698659
2025/07/12 14:30:00,0.04416174069046974,0.22053302824497223,0.09694734416488143
2025/07/12 15:30:00,0.04465837776660919,0.22136086225509644,0.09544301780147683
2025/07/12 16:30:00,0.04505528137087822,0.2136748880147934,0.09758199602365493
2025/07/12 17:30:00,0.04543859884142876,0.2605450451374054,0.10122635300374694
2025/07/12 18:30:00,0.043881356716156006,0.22618581354618075,0.09899270660761329
2025/07/12 19:30:00,0.04490215703845024,0.2255740612745285,0.09853632837120031
2025/07/12 20:30:00,0.04566754400730133,0.24735373258590698,0.09659806196060447
2025/07/12 21:30:00,0.04544103145599365,0.22245922684669492,0.09855876658111812
2025/07/12 22:30:00,0.044681113213300705,0.23500190675258634,0.10013283373167117
2025/07/12 23:30:00,0.044790517538785934,0.2716006934642792,0.101342970939974
2025/07/13 00:30:00,0.044400930404663086,0.2097214758396149,0.09594563152641059
